SD004	SD014	0.0009207897968336783
SD004	SD013	0.08678275039882628
SD004	SD010	0.09763749450008903
SD004	SF005	0.09782981357419718
SD004	SF010	0.11873087804649234
SD004	SF001	0.1000063635709826
SD004	reference	0.15480903347237332
SD004	SD011	0.1830862584270642
SD004	SF003	0.13505638541542558
SD004	SF004	0.13960951207486372
SD004	SF008	0.13092147452329644
SD004	SI003	0.19820709635342823
SD004	SD007	0.20784932080203597
SD004	SD008	0.1413620921215483
SD004	SD006	0.13350907408122512
SD004	SH001	0.14210408574262764
SD004	SH008	0.14343459226816063
SD004	SH011	0.14296073757862662
SD004	SH002	0.12831571188292523
SD004	SH009	0.13643249426544118
SD004	SG012	0.2248110546038222
SD004	SH012	0.1299995856719056
SD004	SF012	0.07996407864665457
SD004	SH003	0.00937744927881699
SD004	SH005	0.008855042239067494
SD004	SH010	0.008855042239067494
SD004	SD005	0.003959666848519334
MD003	SD004	0.0008182611501224441
MD003	SD003	0.0008182611501224442
MD003	MD004	0.005030858231698607
MD003	SD014	0.0017370714882394887
MD003	SD013	0.08760002181959042
MD003	MD010	0.099980180951608
MD003	SD010	0.09845476592085316
MD003	SF005	0.0986470849949613
MD003	SF010	0.11954814946725646
MD003	SF001	0.10082363499174672
MD003	SB006	0.13982829237881753
MD003	reference	0.15562630489313745
MD003	MD011	0.15386396643083247
MD003	SD011	0.18390352984782832
MD003	SF003	0.13587365683618974
MD003	SF004	0.14042678349562787
MD003	SF008	0.13173874594406057
MD003	SI003	0.19902436777419236
MD003	MH004	0.15008549204328148
MD003	SD007	0.20866659222280012
MD003	SD008	0.14217936354231242
MD003	MD008	0.14173922033120587
MD003	SD006	0.13432634550198927
MD003	MD006	0.1585042217696983
MD003	MH008	0.15984582373365286
MD003	MH002	0.14214900154413893
MD003	SH001	0.14292135716339177
MD003	MH011	0.14515426158074074
MD003	SH008	0.14425186368892476
MD003	SH011	0.14377800899939075
MD003	MH001	0.14968997340678122
MD003	SH002	0.12913298330368936
MD003	MH009	0.14870377888884773
MD003	SH009	0.1372497656862053
MD003	SG012	0.22562832602458635
MD003	MH007	0.13017624572646086
MD003	SH012	0.13081685709266974
MD003	MD012	0.1370649892812279
MD003	SF012	0.08078135006741868
MD003	MD005	0.01982975927047446
MD003	MH010	0.0187115240549413
MD003	SD001	0.005532917713531629
MD003	SD002	0.008585631639472664
MD003	MH003	0.010752044405195988
MD003	SH003	0.010194720699581116
MD003	SH005	0.00967231365983162
MD003	SH010	0.00967231365983162
MD003	MH005	0.024506655760845684
MD003	SD005	0.0047769382692834615
SD003	SD004	1.9794587166336345e-06
SD003	SD014	0.0009198000674753615
SD003	SD013	0.08678374012818461
SD003	SD010	0.09763848422944735
SD003	SF005	0.09783080330355551
SD003	SF010	0.11873186777585067
SD003	SF001	0.10000735330034093
SD003	reference	0.15481002320173165
SD003	SD011	0.18308724815642252
SD003	SF003	0.13505737514478394
SD003	SF004	0.13961050180422205
SD003	SF008	0.13092246425265477
SD003	SI003	0.19820808608278656
SD003	SD007	0.2078503105313943
SD003	SD008	0.14136308185090662
SD003	SD006	0.13351006381058347
SD003	SH001	0.14210507547198598
SD003	SH008	0.14343558199751896
SD003	SH011	0.14296172730798495
SD003	SH002	0.12831670161228356
SD003	SH009	0.13643348399479951
SD003	SG012	0.22481204433318056
SD003	SH012	0.13000057540126395
SD003	SF012	0.07996506837601289
SD003	SH003	0.009378439008175306
SD003	SH005	0.00885603196842581
SD003	SH010	0.00885603196842581
SD003	SD005	0.003960656577877651
MD004	SD004	0.004214576540292797
MD004	SD003	0.00421358681093448
MD004	SD014	0.0032947764728174355
MD004	SD013	0.09099633720976076
MD004	MD010	0.10337649634177834
MD004	SD010	0.1018510813110235
MD004	SF005	0.10204340038513167
MD004	SF010	0.12294446485742683
MD004	SF001	0.10421995038191709
MD004	SB006	0.14322460776898788
MD004	reference	0.15902262028330783
MD004	MD011	0.15726028182100285
MD004	SD011	0.18729984523799867
MD004	SF003	0.1392699722263601
MD004	SF004	0.14382309888579822
MD004	SF008	0.13513506133423095
MD004	SI003	0.20242068316436274
MD004	MH004	0.15348180743345186
MD004	SD007	0.21206290761297047
MD004	SD008	0.1455756789324828
MD004	MD008	0.14513553572137625
MD004	SD006	0.13772266089215962
MD004	MD006	0.16190053715986868
MD004	MH008	0.16324213912382324
MD004	MH002	0.1455453169343093
MD004	SH001	0.14631767255356215
MD004	MH011	0.14855057697091112
MD004	SH008	0.1476481790790951
MD004	SH011	0.14717432438956113
MD004	MH001	0.1530862887969516
MD004	SH002	0.13252929869385974
MD004	MH009	0.15210009427901808
MD004	SH009	0.1406460810763757
MD004	SG012	0.22902464141475667
MD004	MH007	0.13357256111663124
MD004	SH012	0.1342131724828401
MD004	MD012	0.1404613046713983
MD004	SF012	0.08417766545758903
MD004	MD005	0.023226074660644812
MD004	MH010	0.022107839445111653
MD004	SD001	0.00892923310370198
MD004	SD002	0.011981947029643013
MD004	MH003	0.01414835979536634
MD004	SH003	0.013591036089751467
MD004	SH005	0.013068629050001971
MD004	SH010	0.013068629050001971
MD004	MH005	0.02790297115101603
MD004	SD005	0.008173253659453815
SD014	SF005	0.09874961364167253
